date,final,release1,release2,release3,rev_2to1,rev_3to2,rev_final,se,ci90_lower,ci90_upper,is_outlier,revision_magnitude
1960-09-01,54227,54281.51978536836,54248.80791414734,54232.45197853683,-32.71187122101401,-16.35593561051064,-54.51978536835668,85.0,54145.51978536836,54417.51978536836,False,Medium
1960-10-01,54142,54131.46440170464,54137.78576068185,54140.94644017046,6.3213589772130945,3.160679488610185,10.535598295362433,85.0,53995.46440170464,54267.46440170464,False,Small
1960-11-01,53961,54189.09505050518,54052.23802020207,53983.809505050514,-136.85703030310833,-68.4285151515578,-228.09505050518055,85.0,54053.09505050518,54325.09505050518,False,Extreme
1960-12-01,53742,53803.829073100074,53766.73162924003,53748.18290731001,-37.09744386004604,-18.548721930019383,-61.82907310007431,85.0,53667.829073100074,53939.829073100074,False,Medium
1961-01-01,53683,53686.94261135449,53684.577044541795,53683.39426113545,-2.3655668126957607,-1.1827834063442424,-3.9426113544905093,85.0,53550.94261135449,53822.94261135449,False,Small
1961-02-01,53557,53635.583738647365,53588.43349545894,53564.858373864736,-47.15024318842188,-23.575121594207303,-78.58373864736495,85.0,53499.583738647365,53771.583738647365,False,Medium
1961-03-01,53659,53521.56915220513,53604.02766088205,53645.25691522051,82.45850867692207,41.22925433846103,137.43084779487253,85.0,53385.56915220513,53657.56915220513,False,Large
1961-04-01,53627,53719.26060334705,53663.904241338816,53636.2260603347,-55.35636200823501,-27.678181004113867,-92.26060334705107,85.0,53583.26060334705,53855.26060334705,False,Medium
1961-05-01,53786,53804.003336502275,53793.20133460091,53787.80033365023,-10.802001901363838,-5.401000950681919,-18.003336502275488,85.0,53668.003336502275,53940.003336502275,False,Small
1961-06-01,53977,53952.194456703546,53967.077782681416,53974.519445670354,14.88332597786939,7.441662988938333,24.805543296453834,85.0,53816.194456703546,54088.194456703546,False,Small
1961-07-01,54123,53999.90450332004,54073.761801328015,54110.690450332004,73.85729800797708,36.92864900398854,123.0954966799618,85.0,53863.90450332004,54135.90450332004,False,Large
1961-08-01,54298,54390.68966133846,54335.075864535385,54307.268966133845,-55.613796803074365,-27.80689840154082,-92.6896613384597,85.0,54254.68966133846,54526.68966133846,False,Medium
1961-09-01,54388,54285.762718588376,54347.10508743535,54377.776271858835,61.34236884697748,30.671184423481463,102.23728141162428,85.0,54149.762718588376,54421.762718588376,False,Large
1961-10-01,54522,54506.23252042353,54515.693008169415,54520.423252042354,9.460487745884166,4.730243872938445,15.767479576468759,85.0,54370.23252042353,54642.23252042353,False,Small
1961-11-01,54742,54800.6131488286,54765.445259531436,54747.86131488286,-35.16788929716131,-17.583944648577017,-58.61314882859733,85.0,54664.6131488286,54936.6131488286,False,Medium
1961-12-01,54872,54822.342239430254,54852.1368957721,54867.034223943025,29.79465634184453,14.897328170925903,49.65776056974573,85.0,54686.342239430254,54958.342239430254,False,Small
1962-01-01,54891,54861.07052283199,54879.0282091328,54888.007052283196,17.9576863008042,8.978843150398461,29.929477168006997,85.0,54725.07052283199,54997.07052283199,False,Small
1962-02-01,55188,55218.01626578691,55200.00650631476,55191.00162657869,-18.00975947214465,-9.004879736072326,-30.016265786907752,85.0,55082.01626578691,55354.01626578691,False,Small
1962-03-01,55275,55254.76484362575,55266.9059374503,55272.976484362574,12.14109382454626,6.070546912276768,20.235156374248618,85.0,55118.76484362575,55390.76484362575,False,Small
1962-04-01,55602,55615.89851976463,55607.55940790585,55603.38985197646,-8.339111858782417,-4.16955592938757,-13.89851976463251,85.0,55479.89851976463,55751.89851976463,False,Small
1962-05-01,55628,55604.486199106155,55618.59447964246,55625.648619910615,14.108280536303937,7.0541402681556065,23.513800893844746,85.0,55468.486199106155,55740.486199106155,False,Small
1962-06-01,55644,55579.34019941092,55618.13607976437,55637.53401994109,38.79588035344932,19.397940176721022,64.65980058907735,85.0,55443.34019941092,55715.34019941092,False,Medium
1962-07-01,55746,55612.0487387891,55692.41949551564,55732.60487387891,80.37075672654464,40.18537836326868,133.95126121090289,85.0,55476.0487387891,55748.0487387891,False,Large
1962-08-01,55838,55915.836162412015,55869.13446496481,55845.7836162412,-46.70169744720624,-23.350848723610397,-77.83616241201526,85.0,55779.836162412015,56051.836162412015,False,Medium
1962-09-01,55978,55803.02249690078,55908.00899876031,55960.50224969008,104.98650185953011,52.493250929765054,174.97750309921685,85.0,55667.02249690078,55939.02249690078,False,Large
1962-10-01,56041,56172.406584964185,56093.562633985675,56054.14065849642,-78.84395097850938,-39.42197548925469,-131.40658496418473,85.0,56036.406584964185,56308.406584964185,False,Large
1962-11-01,56056,56052.383882127666,56054.553552851066,56055.63838821277,2.169670723400486,1.084835361703881,3.6161178723341436,85.0,55916.383882127666,56188.383882127666,False,Small
1962-12-01,56028,55968.876209513655,56004.350483805465,56022.087620951366,35.47427429180971,17.737137145901215,59.12379048634466,85.0,55832.876209513655,56104.876209513655,False,Medium
1963-01-01,56115,56078.925609919876,56100.57024396795,56111.39256099199,21.644634048076114,10.822317024038057,36.07439008012443,85.0,55942.925609919876,56214.925609919876,False,Small
1963-02-01,56230,56261.70246398654,56242.68098559462,56233.17024639865,-19.021478391921846,-9.510739195968199,-31.70246398654126,85.0,56125.70246398654,56397.70246398654,False,Small
1963-03-01,56320,56320.6091687768,56320.24366751072,56320.06091687768,-0.36550126608199207,-0.18275063303735806,-0.6091687767984695,85.0,56184.6091687768,56456.6091687768,False,Small
1963-04-01,56580,56601.97507009941,56588.790028039766,56582.19750700994,-13.185042059645639,-6.592521029822819,-21.975070099411823,85.0,56465.97507009941,56737.97507009941,False,Small
1963-05-01,56616,56645.20235677082,56627.68094270833,56618.920235677084,-17.521414062488475,-8.760707031244237,-29.20235677081655,85.0,56509.20235677082,56781.20235677082,False,Small
1963-06-01,56659,56580.27984272342,56627.511937089366,56651.127984272345,47.23209436594334,23.616047182978946,78.72015727657708,85.0,56444.27984272342,56716.27984272342,False,Medium
1963-07-01,56794,56752.22383855262,56777.28953542105,56789.82238385526,25.06569686842704,12.532848434209882,41.7761614473784,85.0,56616.22383855262,56888.22383855262,False,Small
1963-08-01,56910,56946.96821964455,56924.78728785782,56913.696821964455,-22.18093178673007,-11.090465893365035,-36.96821964455012,85.0,56810.96821964455,57082.96821964455,False,Small
1963-09-01,57078,56995.5300093425,57045.012003737,57069.75300093425,49.48199439449672,24.740997197252,82.46999065749696,85.0,56859.5300093425,57131.5300093425,False,Medium
1963-10-01,57283,57244.95253593425,57267.7810143737,57279.195253593425,22.8284784394491,11.41423921972455,38.0474640657485,85.0,57108.95253593425,57380.95253593425,False,Small
1963-11-01,57255,57179.03534108708,57224.61413643483,57247.40353410871,45.57879534774838,22.78939767387783,75.96465891291882,85.0,57043.03534108708,57315.03534108708,False,Medium
1963-12-01,57361,57298.77783685573,57336.11113474229,57354.777783685575,37.33329788656556,18.66664894328278,62.22216314427351,85.0,57162.77783685573,57434.77783685573,False,Medium
1964-01-01,57487,57534.174625819156,57505.86985032766,57491.71746258192,-28.304775491495093,-14.152387745743908,-47.17462581915606,85.0,57398.174625819156,57670.174625819156,False,Small
1964-02-01,57753,57780.013578014776,57763.80543120591,57755.701357801474,-16.208146808865422,-8.104073404436349,-27.013578014775703,85.0,57644.013578014776,57916.013578014776,False,Small
1964-03-01,57897,57825.95297961576,57868.5811918463,57889.89529796158,42.628212230541976,21.314106115278264,71.04702038424148,85.0,57689.95297961576,57961.95297961576,False,Medium
1964-04-01,57922,57861.22223009249,57897.688892037,57915.92222300925,36.46666194450518,18.23333097225259,60.77776990750863,85.0,57725.22223009249,57997.22223009249,False,Medium
1964-05-01,58089,58075.56761954731,58083.627047818925,58087.65676195473,8.059428271611978,4.029714135802351,13.43238045268663,85.0,57939.56761954731,58211.56761954731,False,Small
1964-06-01,58219,58195.20044625184,58209.48017850074,58216.62004462518,14.279732248898654,7.139866124445689,23.799553748161998,85.0,58059.20044625184,58331.20044625184,False,Small
1964-07-01,58412,58301.17513281587,58367.67005312635,58400.91751328159,66.49492031047703,33.247460155238514,110.82486718412838,85.0,58165.17513281587,58437.17513281587,False,Large
1964-08-01,58619,58648.36785416269,58630.74714166507,58621.93678541627,-17.620712497613567,-8.810356248803146,-29.367854162686854,85.0,58512.36785416269,58784.36785416269,False,Small
1964-09-01,58903,58846.96769641225,58880.5870785649,58897.39676964122,33.619382152654,16.809691076319723,56.03230358775181,85.0,58710.96769641225,58982.96769641225,False,Medium
1964-10-01,58793,58793.16444893254,58793.065779573015,58793.016444893256,-0.09866935952595668,-0.04933467975934036,-0.1644489325408358,85.0,58657.16444893254,58929.16444893254,False,Small
1964-11-01,59218,59219.326090242044,59218.530436096815,59218.13260902421,-0.7956541452294914,-0.39782707260746974,-1.3260902420443017,85.0,59083.326090242044,59355.326090242044,False,Small
1964-12-01,59421,59323.59173610096,59382.03669444039,59411.259173610095,58.444958339423465,29.222479169708095,97.40826389903668,85.0,59187.59173610096,59459.59173610096,False,Medium
1965-01-01,59582,59505.093773825894,59551.23750953036,59574.30937738259,46.143735704463325,23.071867852231662,76.90622617410554,85.0,59369.093773825894,59641.093773825894,False,Medium
1965-02-01,59800,59723.98677729995,59769.594710919984,59792.398677729994,45.6079336200346,22.803966810010024,76.01322270005039,85.0,59587.98677729995,59859.98677729995,False,Medium
1965-03-01,60003,59890.08908946343,59957.83563578537,59991.70890894634,67.74654632194142,33.87327316097071,112.91091053657146,85.0,59754.08908946343,60026.08908946343,False,Large
1965-04-01,60259,60242.424711877546,60252.36988475102,60257.34247118775,9.945172873471165,4.9725864367355825,16.575288122454367,85.0,60106.424711877546,60378.424711877546,False,Small
1965-05-01,60491,60424.853527152874,60464.54141086115,60484.38535271529,39.687883708276786,19.843941854138393,66.14647284712555,85.0,60288.853527152874,60560.853527152874,False,Medium
1965-06-01,60690,60698.27000674451,60693.308002697806,60690.82700067445,-4.96200404670526,-2.481002023356268,-8.270006744511193,85.0,60562.27000674451,60834.27000674451,False,Small
1965-07-01,60965,60925.68752356336,60949.27500942535,60961.06875235634,23.58748586198635,11.793742930989538,39.31247643663664,85.0,60789.68752356336,61061.68752356336,False,Small
1965-08-01,61228,61222.76072907758,61225.90429163103,61227.47607290776,3.143562553450465,1.5717812767325086,5.239270922422293,85.0,61086.76072907758,61358.76072907758,False,Small
1965-09-01,61490,61467.72530262555,61481.09012105022,61487.772530262555,13.364818424670375,6.6824092123351875,22.274697374450625,85.0,61331.72530262555,61603.72530262555,False,Small
1965-10-01,61719,61659.36322309223,61695.14528923689,61713.03632230922,35.78206614466035,17.891033072330174,59.63677690776967,85.0,61523.36322309223,61795.36322309223,False,Medium
1965-11-01,61996,62042.36655124251,62014.54662049701,62000.63665512425,-27.819930745499732,-13.909965372753504,-46.36655124250683,85.0,61906.36655124251,62178.36655124251,False,Small
1965-12-01,62322,62150.07095432359,62253.22838172944,62304.807095432356,103.15742740584392,51.57871370291832,171.92904567640653,85.0,62014.07095432359,62286.07095432359,False,Large
1966-01-01,62529,62589.45130361248,62553.18052144499,62535.04513036125,-36.27078216748487,-18.135391083742434,-60.451303612477204,85.0,62453.45130361248,62725.45130361248,False,Medium
1966-02-01,62796,62872.06414595908,62826.42565838363,62803.60641459591,-45.63848757544474,-22.81924378772237,-76.064145959077,85.0,62736.06414595908,63008.06414595908,False,Medium
1966-03-01,63192,63090.1416844875,63151.256673795,63181.81416844875,61.114989307498035,30.557494653752656,101.85831551250158,85.0,62954.1416844875,63226.1416844875,False,Large
1966-04-01,63437,63362.62529795278,63407.25011918111,63429.56252979528,44.62482122833171,22.312410614169494,74.37470204722194,85.0,63226.62529795278,63498.62529795278,False,Medium
1966-05-01,63712,63650.19101372109,63687.27640548843,63705.81910137211,37.085391767344845,18.54269588367606,61.808986278912926,85.0,63514.19101372109,63786.19101372109,False,Medium
1966-06-01,64111,64048.874086805175,64086.149634722075,64104.78740868052,37.275547916899086,18.637773958442267,62.125913194824534,85.0,63912.874086805175,64184.874086805175,False,Medium
1966-07-01,64301,64286.91850796352,64295.36740318541,64299.59185079635,8.44889522188896,4.224447610940842,14.081492036479176,85.0,64150.91850796352,64422.91850796352,False,Small
1966-08-01,64507,64559.294077861436,64527.91763114458,64512.229407786144,-31.37644671685848,-15.688223358432879,-52.29407786143565,85.0,64423.294077861436,64695.294077861436,False,Medium
1966-09-01,64643,64622.314658135474,64634.725863254185,64640.93146581355,12.411205118711223,6.205602559362887,20.68534186452598,85.0,64486.314658135474,64758.314658135474,False,Small
1966-10-01,64854,64889.78712836341,64868.31485134536,64857.57871283634,-21.472277018045133,-10.736138509026205,-35.787128363408556,85.0,64753.78712836341,65025.78712836341,False,Small
1966-11-01,65019,64930.86601999367,64983.74640799747,65010.18660199937,52.880388003795815,26.440194001901546,88.13398000632878,85.0,64794.86601999367,65066.86601999367,False,Medium
1966-12-01,65199,65195.02930361266,65197.41172144507,65198.60293036127,2.382417832406645,1.1912089161996846,3.970696387339558,85.0,65059.02930361266,65331.02930361266,False,Small
1967-01-01,65407,65453.912289759435,65425.764915903776,65411.69122897594,-28.14737385565968,-14.073686927833478,-46.912289759435225,85.0,65317.912289759435,65589.91228975944,False,Small
1967-02-01,65429,65438.103938123975,65432.64157524959,65429.910393812395,-5.462362874386599,-2.7311814371932996,-9.10393812397524,85.0,65302.103938123975,65574.10393812397,False,Small
1967-03-01,65530,65484.03014092933,65511.612056371734,65525.40301409293,27.581915442402533,13.790957721197628,45.96985907066846,85.0,65348.03014092933,65620.03014092933,False,Small
1967-04-01,65466,65493.2793414603,65476.911736584116,65468.72793414603,-16.367604876184487,-8.183802438084967,-27.279341460300202,85.0,65357.2793414603,65629.2793414603,False,Small
1967-05-01,65620,65666.66652966748,65638.666611867,65624.66665296674,-27.999917800480034,-13.999958900254569,-46.666529667476425,85.0,65530.66652966748,65802.66652966748,False,Small
1967-06-01,65750,65716.72345913811,65736.68938365525,65746.67234591382,19.965924517135136,9.982962258567568,33.27654086188704,85.0,65580.72345913811,65852.72345913811,False,Small
1967-07-01,65888,65854.62750716685,65874.65100286674,65884.66275071668,20.02349569989019,10.011747849945095,33.37249283315032,85.0,65718.62750716685,65990.62750716685,False,Small
1967-08-01,66143,66166.02073815283,66152.20829526114,66145.30207381528,-13.812442891692626,-6.906221445853589,-23.020738152830745,85.0,66030.02073815283,66302.02073815283,False,Small
1967-09-01,66164,66184.32787292138,66172.13114916855,66166.03278729213,-12.196723752829712,-6.098361876414856,-20.327872921378003,85.0,66048.32787292138,66320.32787292138,False,Small
1967-10-01,66225,66192.59625469818,66212.03850187927,66221.75962546981,19.442247181097628,9.721123590541538,32.40374530182453,85.0,66056.59625469818,66328.59625469818,False,Small
1967-11-01,66703,66796.6063256123,66740.44253024492,66712.36063256123,-56.16379536737804,-28.08189768368902,-93.60632561230159,85.0,66660.6063256123,66932.6063256123,False,Medium
1967-12-01,66900,66990.55978307824,66936.2239132313,66909.05597830782,-54.335869846938294,-27.167934923476423,-90.55978307823534,85.0,66854.55978307824,67126.55978307824,False,Medium
1968-01-01,66804,66842.88331659393,66819.55332663757,66807.8883316594,-23.329989956357167,-11.664994978171308,-38.88331659392861,85.0,66706.88331659393,66978.88331659393,False,Small
1968-02-01,67215,67216.00853637839,67215.40341455136,67215.10085363784,-0.6051218270295067,-0.3025609135220293,-1.0085363783873618,85.0,67080.00853637839,67352.00853637839,False,Small
1968-03-01,67295,67256.68193258015,67279.67277303206,67291.16819325801,22.990840451908298,11.495420225954149,38.318067419852014,85.0,67120.68193258015,67392.68193258015,False,Small
1968-04-01,67556,67430.34828372879,67505.73931349152,67543.43482837288,75.39102976272989,37.69551488135767,125.65171627121163,85.0,67294.34828372879,67566.34828372879,False,Large
1968-05-01,67652,67572.67552825985,67620.27021130394,67644.06755282599,47.59468304409529,23.797341522047645,79.32447174015397,85.0,67436.67552825985,67708.67552825985,False,Medium
1968-06-01,67905,67901.99538974726,67903.7981558989,67904.69953897473,1.8027661516389344,0.9013830758340191,3.0046102527412586,85.0,67765.99538974726,68037.99538974726,False,Small
1968-07-01,68126,68112.4262155927,68120.57048623708,68124.64262155927,8.144270644377684,4.072135322188842,13.573784407300991,85.0,67976.4262155927,68248.4262155927,False,Small
1968-08-01,68330,68390.18970234784,68354.07588093914,68336.01897023479,-36.11382140869682,-18.056910704355687,-60.18970234783774,85.0,68254.18970234784,68526.18970234784,False,Medium
1968-09-01,68484,68470.38848519942,68478.55539407977,68482.63884851994,8.166908880346455,4.083454440173227,13.611514800577424,85.0,68334.38848519942,68606.38848519942,False,Small
1968-10-01,68721,68727.64939791901,68723.65975916761,68721.6649397919,-3.989638751401799,-1.9948193757154513,-6.649397919012699,85.0,68591.64939791901,68863.64939791901,False,Small
1968-11-01,68984,68944.79610797465,68968.31844318986,68980.07961079746,23.52233521520975,11.761167607604875,39.203892025354435,85.0,68808.79610797465,69080.79610797465,False,Small
1968-12-01,69248,69295.04232076643,69266.81692830657,69252.70423207665,-28.225392459862633,-14.112696229916764,-47.04232076642802,85.0,69159.04232076643,69431.04232076643,False,Small
1969-01-01,69439,69385.04901143191,69417.41960457276,69433.60490114319,32.37059314084763,16.185296570431092,53.95098856808909,85.0,69249.04901143191,69521.04901143191,False,Medium
1969-02-01,69699,69569.04458152481,69647.01783260993,69686.00445815249,77.97325108511723,38.98662554255861,129.95541847519053,85.0,69433.04458152481,69705.04458152481,False,Large
1969-03-01,69905,69898.15701113426,69902.26280445371,69904.31570111343,4.105793319453369,2.0528966597194085,6.842988865741063,85.0,69762.15701113426,70034.15701113426,False,Small
1969-04-01,70072,70026.87162084258,70053.94864833703,70067.48716208426,27.077027494451613,13.538513747233083,45.128379157424206,85.0,69890.87162084258,70162.87162084258,False,Small
1969-05-01,70328,70261.23920062167,70301.29568024867,70321.32392006216,40.05647962700459,20.028239813487744,66.76079937833128,85.0,70125.23920062167,70397.23920062167,False,Medium
1969-06-01,70636,70651.09153539143,70642.03661415658,70637.50915353914,-9.05492123485601,-4.527460617435281,-15.091535391431535,85.0,70515.09153539143,70787.09153539143,False,Small
1969-07-01,70729,70697.19306386422,70716.27722554568,70725.81930638642,19.084161681457772,9.542080840736162,31.806936135777505,85.0,70561.19306386422,70833.19306386422,False,Small
1969-08-01,71008,70992.05556994137,71001.62222797655,71006.40555699414,9.566658035182627,4.7833290175913135,15.944430058632861,85.0,70856.05556994137,71128.05556994137,False,Small
1969-09-01,70914,70891.67429260883,70905.06971704353,70911.76742926089,13.395424434696906,6.697712217355729,22.32570739116636,85.0,70755.67429260883,71027.67429260883,False,Small
1969-10-01,71121,71163.97573378916,71138.19029351567,71125.29757337892,-25.785440273495624,-12.892720136747812,-42.975733789164224,85.0,71027.97573378916,71299.97573378916,False,Small
1969-11-01,71086,71069.16173693057,71079.26469477224,71084.31617369306,10.102957841663738,5.051478920824593,16.83826306942501,85.0,70933.16173693057,71205.16173693057,False,Small
1969-12-01,71241,71188.65012815659,71220.06005126264,71235.76501281565,31.40992310605361,15.704961553012254,52.349871843412984,85.0,71052.65012815659,71324.65012815659,False,Medium
1970-01-01,71176,71052.16422941537,71126.46569176615,71163.61642294154,74.301462350777,37.15073117539578,123.83577058462834,85.0,70916.16422941537,71188.16422941537,False,Large
1970-02-01,71305,71218.05468804362,71270.22187521744,71296.30546880436,52.16718717382173,26.083593586925417,86.9453119563841,85.0,71082.05468804362,71354.05468804362,False,Medium
1970-03-01,71451,71274.51131568663,71380.40452627465,71433.35113156866,105.89321058802307,52.94660529401153,176.48868431337178,85.0,71138.51131568663,71410.51131568663,False,Large
1970-04-01,71348,71390.5510672166,71365.02042688664,71352.25510672166,-25.530640329961898,-12.765320164980949,-42.55106721659831,85.0,71254.5510672166,71526.5510672166,False,Small
1970-05-01,71124,71043.57595224596,71091.83038089838,71115.9575952246,48.254428652420756,24.127214326217654,80.4240477540443,85.0,70907.57595224596,71179.57595224596,False,Medium
1970-06-01,71029,71000.24934956963,71017.49973982785,71026.12493495696,17.250390258224797,8.625195129105123,28.750650430374662,85.0,70864.24934956963,71136.24934956963,False,Small
1970-07-01,71053,70873.76478000867,70981.30591200347,71035.07647800086,107.54113199480344,53.770565997387166,179.23521999132936,85.0,70737.76478000867,71009.76478000867,False,Large
1970-08-01,70937,70982.62237140164,70955.24894856065,70941.56223714017,-27.373422840988496,-13.686711420479696,-45.62237140163779,85.0,70846.62237140164,71118.62237140164,False,Small
1970-09-01,70944,70991.97913816356,70963.19165526543,70948.79791381635,-28.787482898129383,-14.393741449079243,-47.97913816355867,85.0,70855.97913816356,71127.97913816356,False,Small
1970-10-01,70521,70550.9544484083,70532.98177936333,70523.99544484082,-17.97266904497519,-8.986334522502148,-29.954448408301687,85.0,70414.9544484083,70686.9544484083,False,Small
1970-11-01,70409,70553.29217932324,70466.7168717293,70423.42921793232,-86.57530759394285,-43.287653796971426,-144.2921793232381,85.0,70417.29217932324,70689.29217932324,False,Large
1970-12-01,70792,70816.43162662606,70801.77265065043,70794.4431626626,-14.65897597563162,-7.329487987823086,-24.43162662605755,85.0,70680.43162662606,70952.43162662606,False,Small
1971-01-01,70865,70906.93494961652,70881.7739798466,70869.19349496166,-25.160969769916846,-12.580484884951147,-41.93494961652323,85.0,70770.93494961652,71042.93494961652,False,Small
1971-02-01,70807,70780.72046601429,70796.48818640571,70804.37204660143,15.76772039142088,7.883860195724992,26.27953398571117,85.0,70644.72046601429,70916.72046601429,False,Small
1971-03-01,70860,70819.3683018167,70843.74732072669,70855.93683018167,24.379018909981824,12.189509454983636,40.63169818329334,85.0,70683.3683018167,70955.3683018167,False,Small
1971-04-01,71036,70880.28718705881,70973.71487482352,71020.42871870588,93.4276877647062,46.71384388236038,155.7128129411867,85.0,70744.28718705881,71016.28718705881,False,Large
1971-05-01,71247,71160.71821213605,71212.48728485442,71238.3718212136,51.76907271836535,25.884536359182675,86.2817878639471,85.0,71024.71821213605,71296.71821213605,False,Medium
1971-06-01,71254,71282.26777417467,71265.30710966987,71256.82677741747,-16.9606645048043,-8.480332252394874,-28.267774174673832,85.0,71146.26777417467,71418.26777417467,False,Small
1971-07-01,71315,71367.38110035112,71335.95244014045,71320.23811003512,-31.428660210673115,-15.714330105329282,-52.38110035112186,85.0,71231.38110035112,71503.38110035112,False,Medium
1971-08-01,71373,71321.10606213701,71352.2424248548,71367.8106062137,31.136362717792508,15.568181358888978,51.893937862987514,85.0,71185.10606213701,71457.10606213701,False,Medium
1971-09-01,71614,71698.01749052654,71647.60699621061,71622.40174905266,-50.41049431593274,-25.205247157951817,-84.01749052654486,85.0,71562.01749052654,71834.01749052654,False,Medium
1971-10-01,71642,71489.64059256093,71581.05623702437,71626.7640592561,91.41564446344273,45.707822231721366,152.35940743907122,85.0,71353.64059256093,71625.64059256093,False,Large
1971-11-01,71847,71743.5419909459,71805.61679637837,71836.65419909458,62.07480543246493,31.037402716217912,103.45800905409851,85.0,71607.5419909459,71879.5419909459,False,Large
1971-12-01,72109,72129.18817390785,72117.07526956314,72111.01881739078,-12.11290434471448,-6.05645217235724,-20.188173907852615,85.0,71993.18817390785,72265.18817390785,False,Small
1972-01-01,72441,72554.48508968181,72486.39403587273,72452.34850896818,-68.09105380908295,-34.04552690454875,-113.48508968180977,85.0,72418.48508968181,72690.48508968181,False,Large
1972-02-01,72648,72531.4595719376,72601.38382877504,72636.34595719376,69.92425683744659,34.96212841871602,116.54042806240614,85.0,72395.4595719376,72667.4595719376,False,Large
1972-03-01,72944,72937.59048839395,72941.43619535757,72943.3590488394,3.8457069636206143,1.922853481824859,6.409511606048909,85.0,72801.59048839395,73073.59048839395,False,Small
1972-04-01,73162,73054.16377660198,73118.8655106408,73151.2163776602,64.70173403881199,32.35086701939872,107.83622339801514,85.0,72918.16377660198,73190.16377660198,False,Large
1972-05-01,73469,73573.58207440958,73510.83282976384,73479.45820744096,-62.74924464574724,-31.374622322880896,-104.58207440958358,85.0,73437.58207440958,73709.58207440958,False,Large
1972-06-01,73758,73787.95312672154,73769.98125068861,73760.99531267215,-17.971876032926957,-8.985938016456203,-29.953126721535227,85.0,73651.95312672154,73923.95312672154,False,Small
1972-07-01,73709,73693.60672252113,73702.84268900845,73707.46067225211,9.235966487322003,4.617983243661001,15.393277478870004,85.0,73557.60672252113,73829.60672252113,False,Small
1972-08-01,74141,74122.47645546765,74133.59058218705,74139.14764554676,11.11412671940343,5.557063359708991,18.52354453234875,85.0,73986.47645546765,74258.47645546765,False,Small
1972-09-01,74264,74282.75491036095,74271.50196414438,74265.87549103609,-11.252946216569399,-5.626473108291975,-18.754910360948998,85.0,74146.75491036095,74418.75491036095,False,Small
1972-10-01,74674,74612.28625507394,74649.31450202958,74667.82862550739,37.0282469556405,18.514123477812973,61.713744926062645,85.0,74476.28625507394,74748.28625507394,False,Medium
1972-11-01,74973,75038.0715322037,74999.02861288148,74979.50715322037,-39.04291932222259,-19.521459661104018,-65.07153220369946,85.0,74902.0715322037,75174.0715322037,False,Medium
1972-12-01,75268,75263.67846137659,75266.27138455064,75267.56784613767,2.5929231740446994,1.2964615870296257,4.321538623407832,85.0,75127.67846137659,75399.67846137659,False,Small
1973-01-01,75617,75592.97782762161,75607.39113104864,75614.59778276215,14.413303427034407,7.2066517135099275,24.022172378390678,85.0,75456.97782762161,75728.97782762161,False,Small
1973-02-01,76014,75960.41708744559,75992.56683497824,76008.64170874456,32.14974753264687,16.074873766323435,53.58291255441145,85.0,75824.41708744559,76096.41708744559,False,Medium
1973-03-01,76284,76215.62888414333,76256.65155365733,76277.16288841433,41.02266951400088,20.51133475700044,68.37111585667299,85.0,76079.62888414333,76351.62888414333,False,Medium
1973-04-01,76455,76524.34815688783,76482.73926275513,76461.93481568879,-41.608894132703426,-20.804447066344437,-69.3481568878342,85.0,76388.34815688783,76660.34815688783,False,Medium
1973-05-01,76648,76748.05856280518,76688.02342512207,76658.00585628052,-60.0351376831095,-30.017568841547472,-100.05856280517764,85.0,76612.05856280518,76884.05856280518,False,Large
1973-06-01,76887,76776.1742383576,76842.66969534305,76875.91742383577,66.49545698544534,33.247728492715396,110.82576164239435,85.0,76640.1742383576,76912.1742383576,False,Large
1973-07-01,76913,76873.07644910153,76897.03057964062,76909.00764491015,23.95413053908851,11.977065269529703,39.92355089847115,85.0,76737.07644910153,77009.07644910153,False,Small
1973-08-01,77168,77209.13649024174,77184.4545960967,77172.11364902418,-24.68189414504741,-12.340947072516428,-41.13649024174083,85.0,77073.13649024174,77345.13649024174,False,Small
1973-09-01,77276,77144.66360183581,77223.46544073432,77262.86636018359,78.80183889850741,39.40091944926826,131.33639816418872,85.0,77008.66360183581,77280.66360183581,False,Large
1973-10-01,77607,77583.32440242803,77597.52976097121,77604.6324402428,14.205358543185866,7.102679271585657,23.675597571971593,85.0,77447.32440242803,77719.32440242803,False,Small
1973-11-01,77920,77816.55271119521,77878.62108447809,77909.65527111953,62.068373282876564,31.034186641438282,103.44728880478942,85.0,77680.55271119521,77952.55271119521,False,Large
1973-12-01,78031,78010.93611389425,78022.9744455577,78028.99361138942,12.0383316634543,6.019165831719874,20.063886105752317,85.0,77874.93611389425,78146.93611389425,False,Small
1974-01-01,78100,77930.44390563385,78032.17756225354,78083.04439056339,101.73365661969001,50.86682830985228,169.55609436615487,85.0,77794.44390563385,78066.44390563385,False,Large
1974-02-01,78254,78107.34943681676,78195.3397747267,78239.33494368168,87.99033790994145,43.995168954978,146.6505631832406,85.0,77971.34943681676,78243.34943681676,False,Large
1974-03-01,78296,78299.67231113593,78297.46892445437,78296.36723111359,-2.203386681561824,-1.101693340780912,-3.6723111359315226,85.0,78163.67231113593,78435.67231113593,False,Small
1974-04-01,78382,78294.13217867842,78346.85287147138,78373.21321786784,52.72069279295101,26.36034639646823,87.86782132157532,85.0,78158.13217867842,78430.13217867842,False,Medium
